AAM,ea
[H:8][H:10].[N:1](=[C:2]1\[O:3][C@:4]1([C:5](=[O:6])[H:11])[H:9])\[H:7]>>[N:1]([C:2](=[O:3])[C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])([H:7])[H:8],30.0974373632408
[C:1]([C:2](=[C:3]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10].[C:4](=[C:5]([O:6][C:7]([H:19])([H:20])[H:21])[H:17])([H:15])[H:16].[H:12][H:18]>>[C:1]([C:2]([C:3]([C:4]([C:5]([O:6][C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],37.03576173936211
[C:1]([C:2]([C:3](/[C:4](=[C:5](/[O:6][C:7]([H:19])([H:20])[H:21])[H:17])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[H:16][H:18]>>[C:1]([C:2]([C:3]([C:4]([C:5]([O:6][C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],79.0860573179884
[C:1]([C:2]([C:3]([C:4]([C:5]([H:17])([H:18])[H:21])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[O:6]=[C:7]([H:19])[H:20]>>[C:1]([C:2]([C:3]([C:4]([C:5]([O:6][C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],75.69261531552219
[C:1]([C:2]([C:3]([C:4](=[C:5]([H:17])[H:18])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[O:6]([C:7]([H:19])([H:20])[H:21])[H:16]>>[C:1]([C:2]([C:3]([C:4]([C:5]([O:6][C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],47.423580254137704
[C:1]1([H:8])([H:10])[C:2]([H:11])([H:12])[C:3]([H:13])([H:14])[C:4]([H:15])([H:16])[C:5]1([H:17])[H:18].[O:6]([C:7]([H:19])([H:20])[H:21])[H:9]>>[C:1]([C:2]([C:3]([C:4]([C:5]([O:6][C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],77.19599969000035
[C:1]([C:2]([H:11])([H:12])[H:18])([H:8])([H:9])[H:10].[C:3]1([H:13])([H:14])[C:4]([H:15])([H:16])[C:5]1([O:6][C:7]([H:19])([H:20])[H:21])[H:17]>>[C:1]([C:2]([C:3]([C:4]([C:5]([O:6][C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],71.63802607875101
[C:1]([C:2]([C:3]([C:4]([C:5](=[O+:6][C-:7]([H:19])[H:20])[H:17])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[H:18][H:21]>>[C:1]([C:2]([C:3]([C:4]([C:5]([O:6][C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],2.480944302604584
[C-:5](=[O+:6][C:7]([H:19])([H:20])[H:21])[H:17].[C:1]([C:2]([C:3]([C:4]([H:15])([H:16])[H:18])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([C:5]([O:6][C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],12.736530660271697
[C:1](=[C:2]([C:3]([C:4]([C:5]([O:6][C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])[H:11])([H:8])[H:10].[H:9][H:12]>>[C:1]([C:2]([C:3]([C:4]([C:5]([O:6][C:7]([H:19])([H:20])[H:21])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],81.37312386147161
[O:1](/[C:2](=[C:3](\[O:4][H:5])[H:8])[H:7])[H:6]>>[O:1]([C:2]([C:3](=[O:4])[H:8])([H:6])[H:7])[H:5],47.6441513613649
[H:5][H:6].[O:1]=[C:2]([C:3](=[O:4])[H:8])[H:7]>>[O:1]([C:2]([C:3](=[O:4])[H:8])([H:6])[H:7])[H:5],71.7016995233634
[O:1]1[C:2]([H:6])([H:7])[C@@:3]1([O:4][H:5])[H:8]>>[O:1]([C:2]([C:3](=[O:4])[H:8])([H:6])[H:7])[H:5],30.963921167559004
[C-:3]#[O+:4].[O:1]([C:2]([H:6])([H:7])[H:8])[H:5]>>[O:1]([C:2]([C:3](=[O:4])[H:8])([H:6])[H:7])[H:5],71.78908376243902
[O:1]([O:4][C:3](=[C:2]([H:6])[H:7])[H:8])[H:5]>>[O:1]([C:2]([C:3](=[O:4])[H:8])([H:6])[H:7])[H:5],35.1012535016734
[N:1]([C:2](=[O:3])[O:4][C-:5]=[N+:6]([H:9])[H:10])([H:7])[H:8]>>[N:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:10])[H:9])([H:7])[H:8],53.00053619167031
[C-:2]#[O+:3].[N:1]([N:6]([C:5](=[O:4])[H:9])[H:10])([H:7])[H:8]>>[N:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:10])[H:9])([H:7])[H:8],72.58355089610902
[N:1](=[C:2](/[O:3][H:7])[O:4]/[C:5](=[N:6]/[H:10])[H:9])\[H:8]>>[N:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:10])[H:9])([H:7])[H:8],26.89602860758049
[N:1]([C:2](=[O:3])[N:6]([C:5](=[O:4])[H:9])[H:10])([H:7])[H:8]>>[N:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:10])[H:9])([H:7])[H:8],37.3323444228338
[N:1](=[C:2]=[O:3])[H:8].[O:4]=[C:5]([N:6]([H:7])[H:10])[H:9]>>[N:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:10])[H:9])([H:7])[H:8],15.366956275617717
[C:2](=[O:3])=[O:4].[N:1]([C+:5]([N-:6][H:10])[H:9])([H:7])[H:8]>>[N:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:10])[H:9])([H:7])[H:8],57.1749114859008
[C:2](=[O:3])=[O:4].[C:5]=[N:6][H:10].[N:1]([H:7])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:10])[H:9])([H:7])[H:8],37.3361291939439
[N:1](=[C:2]=[O:3])[H:8].[O:4](/[C:5](=[N:6]/[H:10])[H:9])[H:7]>>[N:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:10])[H:9])([H:7])[H:8],34.202111736811176
[C:1](=[N:2]/[C:3]([N:4]([H:11])[H:12])=[C:5](\[O:6][H:9])[N:7]([H:13])[H:14])([H:8])[H:10]>>[C:1](/[N:2]=[C:3](\[N:4]([H:11])[H:12])[C:5](=[O:6])[N:7]([H:13])[H:14])([H:8])([H:9])[H:10],5.6832711829164
[C:1]([C@:6]1([H:14])[C:5]([H:12])([H:13])[O:4]/[C:2](=[N:3]/[H:11])[O:7]1)([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[N:3]\[H:11])[O:4][C:5]([C:6](=[O:7])[H:14])([H:12])[H:13])([H:8])([H:9])[H:10],88.05692665506723
[O:1]([C:2]([N+:6]#[C:5][C:4]#[C-:3])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],40.6877008662149
[O:1]([N:6]=[C:5]=[C:4]=[C:3]=[C:2]([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],65.5446400929255
[O:1]([C:2]([C:3]#[C:4][N+:6]#[C-:5])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],35.843289121872985
[O:1]1[C:2]([H:8])([H:9])[C:3][C@:4]1([C:5]#[N:6])[H:7]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],26.935815284018517
[O:1]([C:2](=[C:3]=[C:4]=[C:5]=[N:6][H:9])[H:8])[H:7]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],63.6516294703108
[O:1]([C:2]([C:3](=[C-:4])[N+:6]#[C:5])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],20.748877614332713
[O:1]([C:4](=[C:3]=[C:2]([H:8])[H:9])[C:5]#[N:6])[H:7]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],65.09758912402474
[O:1]([C:2]([C:3](=[C:4])[C:5]#[N:6])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],5.561362771909103
[C-:3]#[C:4][C+:5]=[N:6][H:7].[O:1]=[C:2]([H:8])[H:9]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],16.406843000708207
[O:1]([C:2]([C:5]1=[N:6][C:4]1=[C:3])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],18.141579354042207
[O:1]([C:5]([C:4]1=[C+:3][C:2]1([H:8])[H:9])=[N-:6])[H:7]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],17.10630830367029
[O:1]([C:2](=[C:3]=[C:4]([C:5]#[N:6])[H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]#[C:4][C:5]#[N:6])([H:8])[H:9])[H:7],67.60549400192325
[H:9][H:10].[N:1]#[C:2][C:3](=[O+:4][C:5](=[C:6]=[N-:7])[H:11])[H:8]>>[N:1]#[C:2][C:3]([O:4][C:5]([C:6]#[N:7])([H:10])[H:11])([H:8])[H:9],13.250314575429897
[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([O:7][H:14])([H:13])[H:17])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],49.45644986846204
[C:1]([C:2]([C:3](=[O:4])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[C:5](=[C:6]([O:7][H:14])[H:17])([H:15])[H:16]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],13.031092708081502
[C:1]([C:2]([C@@:3]1([H:13])[O:4][C@@:5]1([C:6]([O:7][H:14])([H:15])[H:17])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],40.7613601068646
[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10].[H:13][H:14]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],73.40779036864511
[C:1](=[C:2]([H:11])[H:12])([H:9])[H:10].[C:3](=[O:4])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13].[H:8][H:14]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],33.88162421331799
[C:1]([C:2]([C:3](=[C:5]([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[O:4]([C:6](=[O:7])[H:17])[H:14]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],48.57543129331865
[C:1](/[C:2](=[C:3](/[C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])[H:12])([H:8])([H:9])[H:10].[O:4]([H:11])[H:14]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],50.8885746220024
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6][O:7][H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],23.3968055500437
[C:1]([C:2]([H:11])([H:12])[H:13])([H:8])([H:9])[H:10].[C:3]([O:4][H:14])[C:5]([C:6](=[O:7])[H:17])([H:15])[H:16]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],15.827514501697706
[C:1](/[C:2](=[C:3](\[O:4][H:14])[H:13])[H:12])([H:8])([H:9])[H:10].[C:5](=[C:6]([O:7][H:11])[H:17])([H:15])[H:16]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],18.723300153859913
[C-:6]#[O+:7].[C:1]([C:2]([C:3]([O:4][H:14])=[C:5]([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10].[H:13][H:17]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],39.0588091493795
[C:1]([C:2]([C@@:3]([O:4][H:14])(/[C:5](=[C:6](\[O:7][H:15])[H:17])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],51.81316529060251
[C:1]([C:2]([C@@:3]1([H:13])[O:4][C@@:6]([O:7][H:14])([H:17])[C:5]1([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],30.500614470695794
[C:1]([C:2]([C:3][H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[O:4]([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:14]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],26.441990101906086
[C:1]([C:2]([C:5]([C:3](=[O:4])[H:13])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10].[C:6](=[O:7])([H:14])[H:17]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],75.0268700340429
[C:1]([C:2]([C@:3]1([H:13])[C:5]([H:15])([H:16])[C:6]([H:17])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10].[O:4][H:14]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],4.685113917445008
[C:1]([C:2]([C:3](=[O:4])/[C:5](=[C:6](\[O:7][H:14])[H:17])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10].[H:13][H:15]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],68.11092904651657
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([O+:7]=[C-:6][H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],42.7567000522737
[C:1]([C:2]([C:3][C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10].[O:4]([H:13])[H:14]>>[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],0.1913314967844002
[C:2]1(=[O:3])[C:4]([H:10])([H:11])[O:5][C:6]([H:12])=[N:7]1.[N:1]([H:8])([H:9])[H:13]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],44.27683172234489
[N:1]([C@@:2]1([H:13])[O:3][N:7]=[C:6]([H:12])[O:5][C:4]1([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],54.282521544904284
[N:1]1([H:8])[C:2](=[O:3])[C:4]([H:10])([H:11])[O:5][C@:6]1([N:7]([H:9])[H:13])[H:12]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],37.80070592393017
[C:4](=[O:5])([H:10])[H:11].[N:1]([C:2](=[O:3])/[C:6](=[N:7]/[H:13])[H:12])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],70.2799935681262
[N:1]([C:4]([C:2](=[O:3])[N:7]([C:6](=[O:5])[H:12])[H:13])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],67.56333413751223
[N:1]([C@:2]1([O:3]/[C:6](=[N:7]/[H:13])[H:12])[C:4]([H:10])([H:11])[O:5]1)([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],15.591686334212419
[N:1]([C:2][C:4]([O+:5]=[C:6]([N:7]([O-:3])[H:13])[H:12])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],4.190382512582005
[N:1]([C:2](=[O:3])[C:4]([N:7]([C:6](=[O:5])[H:12])[H:13])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],59.6542156300307
[N:1]([N:7]([C@@:6]1([H:12])[C:2](=[O:3])[C:4]([H:10])([H:11])[O:5]1)[H:13])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],42.4591557912537
[C:4](=[O:5])([H:10])[H:11].[C:6](#[N:7])[H:12].[N:1]([C:2](=[O:3])[H:13])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],48.188813371636
[N:1]([C@@:2]1([O:3][H:12])[C:4]([H:10])([H:11])[O:5]/[C:6]1=[N:7]/[H:13])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],35.74988088565971
[N:1]([C:2]([O:3][N:7]([C:6](=[O:5])[H:12])[H:13])=[C:4]([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],12.564049566853114
[C:6](=[N:7][H:13])([H:11])[H:12].[N:1]([C:2](=[O:3])[C:4](=[O:5])[H:10])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],52.80928560976079
[N:1](=[C:2](/[O:3][H:8])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])\[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],25.8001080893106
[C:2](=[O:3])=[C:4]([H:10])[H:11].[N:1]([N:7]([C:6](=[O:5])[H:12])[H:13])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],36.32903486938919
[N:1](=[C:2]1/[O:3][C@@:6]([N:7]([H:8])[H:13])([H:12])[O:5][C:4]1([H:10])[H:11])\[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],27.554608574646405
[C:2]1(=[O:3])[C:4]([H:10])([H:11])[O:5]/[C:6]1=[N:7]/[H:13].[N:1]([H:8])([H:9])[H:12]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],42.163070904997795
[N:1]([C:2]([O-:3])=[C:4]([O:5][C:6](=[N+:7]([H:11])[H:13])[H:12])[H:10])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],0.7967285936026869
[C:4](=[O:5])([H:10])[H:11].[C:6](=[N:7][H:13])([H:8])[H:12].[N:1](=[C:2]=[O:3])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],69.2901857761814
[N:1]([O+:3]=[C-:2][C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],2.8222385413739914
[N:1]([C@@:2]1([N:7]([C:6](=[O:5])[H:12])[H:13])[O:3][C:4]1([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],27.341265464738797
[N:1]([C@@:2]1([O:3][H:12])[C:4]([H:10])([H:11])[O+:5]=[C-:6][N:7]1[H:13])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],31.99544772175399
[C:6]=[N:7][H:13].[N:1]([C:2](=[O:3])[C:4]([O:5][H:12])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],41.597427601819504
[N:1]([C:2](=[O:3])[C:4]([O:5][C-:6]=[N+:7]([H:12])[H:13])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],47.47722961226849
[N:1]([C@@:2]1([H:12])[O:3]/[C:6](=[N:7]\[H:13])[O:5][C:4]1([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],68.4391127586946
[N:1]([C@@:2]12[O:3][C@@:6]([H:12])([O:5][C:4]1([H:10])[H:11])[N:7]2[H:13])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],7.985815846406901
[N:1]([C+:2]([C:4]([O:5][C:6](=[O:3])[H:12])([H:10])[H:11])[N-:7][H:13])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],51.97414076648826
[H:9][H:11].[N:1](=[C:2]1\[O:3][C@:4]1([O:5]/[C:6](=[N:7]/[H:13])[H:12])[H:10])\[H:8]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],25.940379640896793
[N:1](/[C:2]([O:3][H:11])=[C:4](\[O:5]/[C:6](=[N:7]/[H:13])[H:12])[H:10])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],26.6200305544141
[N:1]([C:2](=[O:3])[N:7]([C:6](=[O+:5][C-:4]([H:10])[H:11])[H:12])[H:13])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],10.507830248617502
[N+:1]([C:2]([O-:3])=[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])[H:10])([H:8])([H:9])[H:11]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],29.363246972573798
[N:1]([C:2]([O:3][C@@:6]1([H:12])[O:5][N:7]1[H:13])=[C:4]([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],15.003428265275701
[N:1]([C:2](=[O:3])[C:4](/[C:6]([O:5][H:12])=[N:7]/[H:13])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9],109.56857266251606
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]([C:5]([H:16])([H:17])[H:18])([N+:7]#[C-:6])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]([C:5]([H:16])([H:17])[H:18])([C:6]#[N:7])[H:15])[H:11])([H:8])([H:9])[H:10],38.46043436812499
[C:1]([C@@:2]1([H:11])[C:6]([C:4]([C:3]([H:12])([H:13])[H:14])([C:5]([H:16])([H:17])[H:18])[H:15])=[N:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]([C:5]([H:16])([H:17])[H:18])([C:6]#[N:7])[H:15])[H:11])([H:8])([H:9])[H:10],103.996430825688
